gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
NPHP4_TSS12055	0.000114881412875712	-0.267399629145999	0.0184780621861317	209	208	208	2.85768	2.94170809617225
KIF1B_TSS22429	0.000533398095003765	0.240978796479828	0.0336886256164961	209	209	209	4.81349	4.90058684210526
EPHB2_TSS34152	0.00106122652927514	0.228144607435454	0.045050014050837	200	140	1	0.145627	0.191807533205742
PNRC2_TSS27984	0.000149455241277335	0.263065761574751	0.0208336017762531	209	209	209	21.1237	20.9209825358852
SRSF10_TSS20037	0.000360406850681178	0.247997692005444	0.0287181652870826	209	209	209	6.42211	6.53058803827751
RCAN3_TSS1899,TSS22136,TSS24966,TSS25402	0.000904697728830226	0.231184255768807	0.0419599675290076	209	209	209	7.4466	7.60413133971292
PIGV_TSS12266,TSS30310	0.000443171824052982	-0.244321784329104	0.0314664305406063	208	208	207	5.86591	5.941915
SLC9A1_TSS20166	8.1276028865948e-05	-0.272990318312909	0.01662407034384	209	209	209	21.6485	21.91691784689
TMEM39B_TSS14626	3.30653956978813e-05	-0.286980933728115	0.0121416524746914	209	209	208	9.47906	9.6996794354067
MARCKSL1_TSS5912	0.00115837606373507	0.226459242762896	0.0461990786769779	203	202	154	1.46816	1.8643026861244
SFPQ_TSS16816	0.00101873599315643	0.228926704752148	0.0440607626414069	209	209	209	20.7447	20.5101801913876
RLF_TSS8090	0.000682692192318902	0.236453844747484	0.0372390772976869	208	208	204	2.86103	2.84610628229665
ST3GAL3_TSS975	6.73918451895469e-05	-0.275966897358435	0.0152442739370797	208	206	205	2.96725	3.15579304114833
LRRC41_TSS21960	0.00108224090828739	-0.227768380146742	0.045050014050837	209	209	209	17.8322	18.019628708134
POMGNT1_TSS19071,TSS30918,TSS31219	0.000623649197714828	-0.238122383762414	0.035742370275311	209	209	209	17.5123	17.9217520574163
STIL_TSS20925	0.000220636979791043	0.256509801903336	0.0231551844746109	208	206	58	0.786486	0.817959026315789
