gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
CASZ1_TSS30804	0.000137573788606193	-0.261315392567525	0.0303255325401756	209	209	186	1.46681	1.57676580382775
TNFRSF1B_TSS13926	0.000284574283257866	0.249144468658331	0.0438359188692495	209	209	209	19.0664	20.8821653110048
UBXN10_TSS33958	6.15823661143477e-05	-0.274123765422313	0.0228597319150134	208	208	183	2.02006	2.23672999521531
TCEA3_TSS33337	8.46206040504921e-06	-0.303293788298817	0.00718710940160291	209	209	198	6.2555	6.60117870813397
MARCKSL1_TSS5912	0.000306676737093229	0.247857269069264	0.0449903656511684	203	202	154	1.46816	1.8643026861244
SH3D21_TSS31704,TSS7139	0.000330218341761348	0.24657783471296	0.0473532167156015	207	204	103	0.992813	1.22544722248804
PRMT6_TSS30271	4.27795419931526e-05	0.279725442992957	0.0204948505750992	209	207	206	4.41972	4.36837016985646
TMIGD3_TSS2326,TSS29272	5.38728754360401e-08	0.366093833316373	0.000806501852126265	202	167	34	0.383276	0.833319725894556
ADORA3_TSS29272	5.48308732876288e-06	0.30926946859473	0.00609576273897681	201	195	91	0.870591	1.10432421781435
CTSK_TSS32163	0.000270998675880356	0.249981996958345	0.0426608877564835	205	205	204	5.90238	7.94862558373206
CD1B_TSS32332	8.8943421883732e-05	0.268345282243772	0.0258441283814435	174	148	23	0.264014	0.474981769856459
PEA15_TSS31655	0.000215876931417327	0.253841424540214	0.0383331467801463	209	209	209	55.8682	57.988566507177
CD84_TSS10719	0.000150415318145819	0.259852644066153	0.0324210814512653	209	209	209	10.9982	12.0963051674641
HSPA7_TSS10980	9.6359359181459e-05	0.267069008131703	0.0263104050419298	208	206	188	2.60873	3.76194343971292
FCGR2B_TSS1648	8.67312619598557e-06	0.302950546558882	0.00718710940160291	209	208	205	4.74621	5.98402158229665
RGL1_TSS21741,TSS9460	1.08730634697688e-06	0.330475950829932	0.00198588737801421	207	206	102	0.978164	1.50499364880383
CHIT1_TSS23928	8.71335124949903e-06	0.302886031504483	0.00718710940160291	206	205	153	2.38222	21.1433327813397
NLRP3_TSS20143,TSS2387	1.89290751113295e-05	0.291844604170998	0.0115242012046832	205	203	158	1.47035	1.68992473827751
FAM150B_TSS9895	0.000169792277281196	0.257852686070016	0.0339186603912514	63	12	0	0	0.0236735507177033
ODC1_TSS14668,TSS9374	0.000122808200349138	0.263164201697918	0.0293064099489597	209	209	209	16.1159	16.7394486124402
SLC8A1_TSS27727,TSS30476	0.000213244824361262	0.25404792208597	0.0383331467801463	209	209	209	11.0514	11.3788407655502
RAB11FIP5_TSS31749	0.000261593397672361	-0.250585451250193	0.0426608877564835	206	206	165	1.44368	1.49655054066986
DYSF_TSS10947,TSS28868	0.000241516264044693	0.251944271502788	0.0408276304304306	208	208	147	1.67572	2.74688610047847
SULT1C2P1_TSS14397	2.82634231500338e-06	0.318151586322777	0.00425115135262567	42	8	0	0	0.0153666827751196
SULT1C2_TSS16144	8.56959139262559e-05	0.268935889203402	0.0257793472834631	166	120	29	0.153348	0.42380145784689
LIMS3_TSS25782	7.48588009019373e-05	0.271071283376919	0.0240917103257529	207	141	0	0.127738	0.147987209466062
MERTK_TSS7593	1.69201952102679e-05	0.293469615809433	0.0110935741417064	200	195	65	0.590316	1.03511450239234
SLC20A1_TSS28706	3.1729560448719e-05	0.284231785755682	0.0169026012640364	209	209	209	8.36027	8.53118205741627
TMEM37_TSS6210	0.000261022457451073	0.250622730342394	0.0426608877564835	199	191	94	0.859995	1.40116949330144
DHRS9_TSS11781,TSS16426,TSS3314	7.52348303409612e-05	0.270992461501057	0.0240917103257529	209	209	209	13.8205	14.4915411483254
CYBRD1_TSS22715,TSS9625	0.000288174761720289	0.248928580845094	0.0438359188692495	204	202	100	0.968177	1.41495529090909
ZNF804A_TSS14179	0.000128194950469084	0.262466755683689	0.0295310349864367	208	208	105	1.00053	1.01475013875598
SLC40A1_TSS18329	8.43030857281967e-07	0.333669646342175	0.00165817684774615	208	204	159	2.12227	3.96547404583732
MREG_TSS21609	0.000263541548449827	0.250458815800696	0.0426608877564835	207	207	195	2.5546	3.47642358851675
CXCR1_TSS16915	0.000169036908588784	0.257926559132681	0.0339186603912514	182	157	23	0.234087	0.562496848325359
SRGAP3_TSS19094	0.0003077931770997	0.247794563350316	0.0449903656511684	204	168	10	0.206151	0.310248976602871
CCR5_TSS491	0.000331491036061505	0.246511106979516	0.0473532167156015	209	209	200	5.23042	6.81950903349282
ZNF589_TSS14192	0.00029998410599325	-0.248237675087839	0.0445964743619036	209	209	209	24.3791	25.3879542583732
STAB1_TSS12767	3.50863438229764e-05	0.282723832875903	0.0175662100021312	206	205	121	1.19156	2.01703387607655
VGLL3_TSS35944	0.000270912096445161	-0.249987462549984	0.0426608877564835	207	202	156	1.79808	2.56977439665072
MGLL_TSS14603,TSS20093	0.0001368778319461	-0.261398267836725	0.0303255325401756	209	209	209	26.178	26.8005241626794
RAP2B_TSS29949	1.05177529148384e-05	0.300248812782978	0.00814966491007324	209	209	209	6.9475	7.08496138755981
ETV5_TSS36356	7.31923771344071e-07	0.335428029941945	0.00165817684774615	202	196	43	0.547203	0.673170967942584
IGF2BP2_TSS18618,TSS4889	5.61575811097123e-05	0.275553110366663	0.0228597319150134	207	205	75	0.827591	0.951822913444976
